 #level   step     block  iter  sweep   residual
  2        78        20     0     1  0.13919176975768E+04
  2        78        20     1     1  0.42449164988512E+04
  2        78        20     2     1  0.42449164988512E+04
  2        78        20     3     1  0.42449164988512E+04
  2        78        20     4     1  0.42449164988512E+04
  2        78        20     5     1  0.13919176975768E+04
  2        82        21     0     1  0.14822346658612E+04
  2        82        21     1     1  0.45208066392467E+04
  2        82        21     2     1  0.45208066392467E+04
  2        82        21     3     1  0.45208066392467E+04
  2        82        21     4     1  0.45208066392467E+04
  2        82        21     5     1  0.14822346658609E+04
  2        86        22     0     1  0.15744743496382E+04
  2        86        22     1     1  0.48019348990274E+04
  2        86        22     2     1  0.48019348990273E+04
  2        86        22     3     1  0.48019348990273E+04
  2        86        22     4     1  0.48019348990273E+04
  2        86        22     5     1  0.15744743496382E+04
  2        90        23     0     1  0.16684902523276E+04
  2        90        23     1     1  0.50879753158181E+04
  2        90        23     2     1  0.50879753158181E+04
  2        90        23     3     1  0.50879753158181E+04
  2        90        23     4     1  0.50879753158181E+04
  2        90        23     5     1  0.16684902523280E+04
  2        94        24     0     1  0.17641540721881E+04
  2        94        24     1     1  0.53786270578573E+04
  2        94        24     2     1  0.53786270578573E+04
  2        94        24     3     1  0.53786270578573E+04
  2        94        24     4     1  0.53786270578573E+04
  2        94        24     5     1  0.17641540721883E+04
  2        98        25     0     1  0.18613509072541E+04
  2        98        25     1     1  0.56736088384933E+04
  2        98        25     2     1  0.56736088384933E+04
  2        98        25     3     1  0.56736088384933E+04
  2        98        25     4     1  0.56736088384933E+04
  2        98        25     5     1  0.18613509072542E+04
